"","state","year","gov_party","hs_abs_diff","sen_abs_diff","divided_gov","gini","gop_pct","unemploy","foreign_born_pop","population","pc_income","bowen_legprof_firstdim","bowen_legprof_seconddim","sess_length","leg_realsalary","leg_expend","squire_2015","squire_2009","squire_2003","squire_1996","squire_1986","squire_1979","legprofscore","legprofscore2","counter","dem_leg_median","rep_leg_median","l_diffs","logpop","pct_fb","divided_gov_1993","gov_party_1993","legprofscore_1993","hs_abs_diff_1993","sen_abs_diff_1993","logpop_1993","pc_income_1993","unemploy_1993","pct_fb_1993","gini_1993","leg_realsalary_1993","sess_length_1993","leg_expend_1993","abs_diff","abs_diff_1993","hou_chamber","sen_chamber","h_diffs","s_diffs","hou_dem","hou_rep","sen_dem","sen_rep","st","house_term_limit_year","house_term_limit","senate_term_limit_year","senate_term_limit","house_term_limit_length","senate_tl_plus","average_term_limitedness_score","house_term_limitedness_score","senate_term_limitedness_score","term_limitedness","house_term_limitedness","senate_term_limitedness","l_diffs_lag","h_diffs_lag","s_diffs_lag"
"45","AR",1996,0,37.87878,30,1,0.572275817394257,0.400077329,4.90000009536743,54160.8,"2600000",19.444,-0.94814873,0.5129146,63.18999863,35.25738477,396.7277069,0.207,0.11,0.106,0.104,0.105,0.115,0.104,0.104,135,0.144,0.447,0.303,14.7710220029917,0.0208310769230769,0,1,0.104,39.89899,35.71429,14.7318012898384,16.986,6.59999990463257,0.01580556,0.551294684410095,29.70982422,62.47999954,358.4307556,33.93939,37.80664,0.184,0.064,0.136,0.467,0.17,0.306,0.051,0.518,"AR",1998,0,2000,0,6,0,1.99,2.41,0.81,0,0,0,0.303,0.136,0.467
"46","AR",1997,0,36.86869,32.35294,1,0.553420603275299,0.406471751,5.09999990463257,59043.1,"2600000",20.149,-0.92561376,0.52545279,68.16000366,33.70464063,433.0018616,0.207,0.11,0.106,0.104,0.105,0.115,0.104,0.104,135,0.1255,0.54,0.4145,14.7710220029917,0.0227088846153846,0,1,0.104,39.89899,35.71429,14.7318012898384,16.986,6.59999990463257,0.01580556,0.551294684410095,29.70982422,62.47999954,358.4307556,34.610815,37.80664,0.184,0.078,0.366,0.679,0.168,0.534,0.047,0.726,"AR",1998,0,2000,0,6,0,1.99,2.41,0.81,0,0,0,0.303,0.136,0.467
"47","AR",1998,0,36,30,1,0.561294376850128,0.406471751,5.09999990463257,63925.4,"2600000",21.189,-0.92561376,0.52545279,68.16000366,33.70464063,433.0018616,0.207,0.11,0.106,0.104,0.105,0.115,0.104,0.104,135,0.1255,0.54,0.4145,14.7710220029917,0.0245866923076923,0,1,0.104,39.89899,35.71429,14.7318012898384,16.986,6.59999990463257,0.01580556,0.551294684410095,29.70982422,62.47999954,358.4307556,33,37.80664,0.184,0.078,0.366,0.679,0.168,0.534,0.047,0.726,"AR",1998,0,2000,0,6,0,1.99,2.41,0.81,0,0,0,0.4145,0.366,0.679
"48","AR",1999,0,26,32.85714,1,0.561792850494385,0.406471751,4.59999990463257,68807.7,"2700000",21.832,-0.35936213,-0.20451443,63.18999863,32.18943164,460.9687195,0.207,0.11,0.106,0.104,0.105,0.115,0.104,0.104,135,0.091,0.6655,0.5745,14.8087623309746,0.0254843333333333,0,1,0.104,39.89899,35.71429,14.7318012898384,16.986,6.59999990463257,0.01580556,0.551294684410095,29.70982422,62.47999954,358.4307556,29.42857,37.80664,0.173,0.08,0.574,0.432,0.118,0.692,0.05,0.482,"AR",1998,1,2000,0,6,0,1.99,2.41,0.81,1.99,2.41,0,0.4145,0.366,0.679
"49","AR",2000,0,26.28866,32.85714,1,0.557923495769501,0.406471751,4.30000019073486,73690,"2700000",22.784,-0.35936213,-0.20451443,63.18999863,32.18943164,460.9687195,0.207,0.11,0.106,0.104,0.105,0.115,0.106,0.104,135,0.091,0.6655,0.5745,14.8087623309746,0.0272925925925926,0,1,0.104,39.89899,35.71429,14.7318012898384,16.986,6.59999990463257,0.01580556,0.551294684410095,29.70982422,62.47999954,358.4307556,29.5729,37.80664,0.173,0.08,0.574,0.432,0.118,0.692,0.05,0.482,"AR",1998,1,2000,0,6,0,1.99,2.41,0.81,1.99,2.41,0,0.5745,0.574,0.432
"50","AR",2001,0,20,27.14286,1,0.557586133480072,0.528006895,4.30000019073486,79487.7,"2700000",23.854,-0.86360919,0.58497024,68.87000275,31.26516699,528.0562744,0.207,0.11,0.106,0.104,0.105,0.115,0.106,0.104,135,0.1365,0.653,0.5165,14.8087623309746,0.0294398888888889,0,1,0.104,39.89899,35.71429,14.7318012898384,16.986,6.59999990463257,0.01580556,0.551294684410095,29.70982422,62.47999954,358.4307556,23.57143,37.80664,0.233,0.154,0.521,0.463,0.157,0.678,0.08,0.543,"AR",1998,1,2000,1,6,0,1.99,2.41,0.81,1.99,2.41,0.81,0.5745,0.574,0.432
"51","AR",2002,0,20,27.14286,1,0.564712166786194,0.528006895,5.19999980926514,85285.4,"2700000",24.237,-0.86360919,0.58497024,68.87000275,31.26516699,528.0562744,0.207,0.11,0.106,0.104,0.105,0.115,0.106,0.104,135,0.1365,0.653,0.5165,14.8087623309746,0.0315871851851852,0,1,0.104,39.89899,35.71429,14.7318012898384,16.986,6.59999990463257,0.01580556,0.551294684410095,29.70982422,62.47999954,358.4307556,23.57143,37.80664,0.233,0.154,0.521,0.463,0.157,0.678,0.08,0.543,"AR",1998,1,2000,1,6,0,1.99,2.41,0.81,1.99,2.41,0.81,0.5165,0.521,0.463
"52","AR",2003,0,22,27.14286,1,0.592687666416168,0.528006895,5.5,91083.1,"2700000",25.467,-0.53633064,0.17071432,66.73999786,31.03778809,541.9307251,0.207,0.11,0.106,0.104,0.105,0.115,0.106,0.106,135,0.146,0.6535,0.5075,14.8087623309746,0.0337344814814815,0,1,0.104,39.89899,35.71429,14.7318012898384,16.986,6.59999990463257,0.01580556,0.551294684410095,29.70982422,62.47999954,358.4307556,24.57143,37.80664,0.238,0.174,0.511,0.495,0.154,0.665,0.116,0.611,"AR",1998,1,2000,1,6,0,1.99,2.41,0.81,1.99,2.41,0.81,0.5165,0.521,0.463
"53","AR",2004,0,20,27.14286,1,0.619655907154083,0.528006895,5.80000019073486,96880.8,"2700000",26.807,-0.53633064,0.17071432,66.73999786,31.03778809,541.9307251,0.207,0.11,0.106,0.104,0.105,0.115,0.106,0.106,135,0.146,0.6535,0.5075,14.8087623309746,0.0358817777777778,0,1,0.104,39.89899,35.71429,14.7318012898384,16.986,6.59999990463257,0.01580556,0.551294684410095,29.70982422,62.47999954,358.4307556,23.57143,37.80664,0.238,0.174,0.511,0.495,0.154,0.665,0.116,0.611,"AR",1998,1,2000,1,6,0,1.99,2.41,0.81,1.99,2.41,0.81,0.5075,0.511,0.495
"54","AR",2005,0,22,27.14286,1,0.643081307411194,0.549357483,5.09999990463257,102678.5,"2800000",27.952,-0.80775845,0.61958283,68.87000275,30.92130664,586.4988861,0.207,0.11,0.106,0.104,0.105,0.115,0.106,0.106,135,0.204,0.6765,0.4725,14.8451299751454,0.0366708928571429,0,1,0.104,39.89899,35.71429,14.7318012898384,16.986,6.59999990463257,0.01580556,0.551294684410095,29.70982422,62.47999954,358.4307556,24.57143,37.80664,0.339,0.179,0.468,0.468,0.229,0.697,0.143,0.611,"AR",1998,1,2000,1,6,0,1.99,2.41,0.81,1.99,2.41,0.81,0.5075,0.511,0.495
"55","AR",2006,0,22,27.14286,1,0.666874706745148,0.549357483,4.30000019073486,108476.2,"2800000",29.308,-0.80775845,0.61958283,68.87000275,30.92130664,586.4988861,0.207,0.11,0.106,0.104,0.105,0.115,0.11,0.106,135,0.204,0.6765,0.4725,14.8451299751454,0.0387415,0,1,0.104,39.89899,35.71429,14.7318012898384,16.986,6.59999990463257,0.01580556,0.551294684410095,29.70982422,62.47999954,358.4307556,24.57143,37.80664,0.339,0.179,0.468,0.468,0.229,0.697,0.143,0.611,"AR",1998,1,2000,1,6,0,1.99,2.41,0.81,1.99,2.41,0.81,0.4725,0.468,0.468
"56","AR",2007,1,25,27.14286,0,0.668405890464783,0.549357483,5.3,107866.1,"2800000",30.972,-0.89595085,0.66156906,62.47999954,30.78052051,549.5058594,0.207,0.11,0.106,0.104,0.105,0.115,0.11,0.106,135,0.2245,0.714,0.4895,14.8451299751454,0.0385236071428571,0,1,0.104,39.89899,35.71429,14.7318012898384,16.986,6.59999990463257,0.01580556,0.551294684410095,29.70982422,62.47999954,358.4307556,26.07143,37.80664,0.317,0.183,0.507,0.443,0.244,0.751,0.168,0.611,"AR",1998,1,2000,1,6,1,1.99,2.41,0.81,1.99,2.41,0.81,0.4725,0.468,0.468
"57","AR",2008,1,25,27.14286,0,0.667410552501678,0.549357483,5.5,120071.6,"2900000",32.141,-0.89595085,0.66156906,62.47999954,30.78052051,549.5058594,0.207,0.11,0.106,0.104,0.105,0.115,0.11,0.106,135,0.2245,0.714,0.4895,14.8802212949567,0.041404,0,1,0.104,39.89899,35.71429,14.7318012898384,16.986,6.59999990463257,0.01580556,0.551294684410095,29.70982422,62.47999954,358.4307556,26.07143,37.80664,0.317,0.183,0.507,0.443,0.244,0.751,0.168,0.611,"AR",1998,1,2000,1,6,1,1.99,2.41,0.81,1.99,2.41,0.81,0.4895,0.507,0.443
"58","AR",2011,1,5.55556,7.14286,0,0.610839605331421,0.601717206,8.3,79487.7,"2938538",33.79,-0.64541554,0.44585624,95.13999939,30.45493848,612.7748718,0.207,0.11,0.106,0.104,0.105,0.115,0.11,0.11,134,0.21,1.056,0.846,14.8934227367191,0.027050084089435,0,1,0.104,39.89899,35.71429,14.7318012898384,16.986,6.59999990463257,0.01580556,0.551294684410095,29.70982422,62.47999954,358.4307556,6.34921,37.80664,0.419,0.367,0.907,0.678,0.222,1.129,0.143,0.821,"AR",1998,1,2000,1,6,1,1.99,2.41,0.81,1.99,2.41,0.81,0.4895,0.507,0.443
"59","AR",2012,1,5.55556,7.14286,0,0.611529052257538,0.601717206,7.6,85285.4,"2949499",36.167,-0.64541554,0.44585624,95.13999939,30.45493848,612.7748718,0.207,0.11,0.106,0.104,0.105,0.115,0.207,0.11,135,0.2085,1.056,0.8475,14.8971458833847,0.0289152157705427,0,1,0.104,39.89899,35.71429,14.7318012898384,16.986,6.59999990463257,0.01580556,0.551294684410095,29.70982422,62.47999954,358.4307556,6.34921,37.80664,0.415,0.367,0.909,0.678,0.22,1.129,0.143,0.821,"AR",1998,1,2000,1,6,1,1.99,2.41,0.81,1.99,2.41,0.81,0.846,0.907,0.678
"60","AR",2013,1,1.5151515,10,1,0.597698569297791,0.621544054,7.3,91083.1,"2957957",36.007,-0.41706219,0.08789473,127.9799995,29.47078027,595.4809875,0.207,0.11,0.106,0.104,0.105,0.115,0.207,0.11,135,0.157,1.091,0.934,14.900009385298,0.0307925706830762,0,1,0.104,39.89899,35.71429,14.7318012898384,16.986,6.59999990463257,0.01580556,0.551294684410095,29.70982422,62.47999954,358.4307556,5.75757575,37.80664,0.678,0.821,0.987,0.77,0.136,1.123,0.195,0.965,"AR",1998,1,2000,1,6,1,1.99,2.41,0.81,1.99,2.41,0.81,0.8475,0.909,0.678
"61","AR",2014,1,1.5151515,12.8571429,1,0.609093934297562,0.621544054,6.1,143392,"2966835",38.007,-0.41706219,0.08789473,127.9799995,29.47078027,595.4809875,0.207,0.11,0.106,0.104,0.105,0.115,0.207,0.11,135,0.153,1.089,0.936,14.9030062859976,0.0483316396092132,0,1,0.104,39.89899,35.71429,14.7318012898384,16.986,6.59999990463257,0.01580556,0.551294684410095,29.70982422,62.47999954,358.4307556,7.1861472,37.80664,0.678,0.848,0.987,0.736,0.136,1.123,0.207,0.943,"AR",1998,1,2000,1,6,1,1.99,2.41,0.81,1.99,2.41,0.81,0.934,0.987,0.77
"62","AR",2015,0,14,17.6470588235294,0,0.611850953102113,0.621544054,5.2,138822,"2978204",39.06,-0.41706219,0.08789473,127.9799995,29.47078027,595.4809875,0.207,0.11,0.106,0.104,0.105,0.115,0.207,0.11,134,0.106,1.089,0.983,14.9068309922305,0.0466126564869297,0,1,0.104,39.89899,35.71429,14.7318012898384,16.986,6.59999990463257,0.01580556,0.551294684410095,29.70982422,62.47999954,358.4307556,15.8235294117647,37.80664,0.954,0.904,1.072,0.836,0.039,1.111,0.179,1.015,"AR",1998,1,2000,1,6,1,1.99,2.41,0.81,1.99,2.41,0.81,0.936,0.987,0.736
"63","AR",2016,0,14.6464646464646,18.5714285714286,0,0.614607971906662,0.621544054,3.9,139034,"2968472",39.722,-0.41706219,0.08789473,127.9799995,29.47078027,595.4809875,0.207,0.11,0.106,0.104,0.105,0.115,0.207,0.11,133,0.106,1.0845,0.9785,14.9035579002751,0.0468368911682509,0,1,0.104,39.89899,35.71429,14.7318012898384,16.986,6.59999990463257,0.01580556,0.551294684410095,29.70982422,62.47999954,358.4307556,16.6089466089466,37.80664,0.953,0.904,1.047,0.836,0.071,1.118,0.179,1.015,"AR",1998,1,2000,1,6,1,1.99,2.41,0.81,1.99,2.41,0.81,0.983,1.072,0.836
"64","AZ",1996,0,13.33333,13.33333,0,0.581089913845062,0.51301904,5.19999980926514,504991.8,"4600000",21.572,-0.072319895,-0.26734987,138.4500046,42.30885938,576.9875488,0.264,0.271,0.232,0.185,0.25,0.269,0.185,0.185,90,-0.816,0.707,1.523,15.3415668614593,0.109780826086957,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,13.33333,9.166665,0.459,0.318,1.648,1.33,-0.84,0.808,-0.724,0.606,"AZ",2000,0,2000,0,8,0,0.77,0.67,0.98,0,0,0,NA,NA,NA
"65","AZ",1997,0,13.33333,10,0,0.568104326725006,0.487762288,5.30000019073486,542789.6,"4700000",22.68,-0.072319895,-0.26734987,138.4500046,40.44556836,583.9820862,0.264,0.271,0.232,0.185,0.25,0.269,0.185,0.185,88,-0.874,0.808,1.682,15.3630730666803,0.11548714893617,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,11.666665,9.166665,0.459,0.166,1.845,1.422,-0.966,0.879,-0.816,0.606,"AZ",2000,0,2000,0,8,0,0.77,0.67,0.98,0,0,0,1.523,1.648,1.33
"66","AZ",1998,0,13.33333,10,0,0.57374370098114,0.487762288,4.09999990463257,580587.4,"4900000",24.072,-0.072319895,-0.26734987,138.4500046,40.44556836,583.9820862,0.264,0.271,0.232,0.185,0.25,0.269,0.185,0.185,91,-0.874,0.806,1.68,15.4047457630809,0.118487224489796,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,11.666665,9.166665,0.456,0.166,1.813,1.353,-0.934,0.879,-0.77,0.583,"AZ",2000,0,2000,0,8,0,0.77,0.67,0.98,0,0,0,1.682,1.845,1.422
"67","AZ",1999,0,16.66667,3.33333,0,0.574446558952332,0.487762288,4.5,618385.2,"5000000",24.785,-0.072319895,-0.26734987,138.4500046,61.80370703,655.0783081,0.264,0.271,0.232,0.185,0.25,0.269,0.185,0.185,90,-0.838,0.7705,1.6085,15.4249484703984,0.12367704,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,10,9.166665,0.493,0.039,1.762,1.311,-0.898,0.864,-0.655,0.656,"AZ",2000,0,2000,0,8,0,0.77,0.67,0.98,0,0,0,1.68,1.813,1.353
"68","AZ",2000,0,13.33333,3.33333,0,0.576278984546661,0.487762288,4.09999990463257,656183,"5200000",26.232,-0.072319895,-0.26734987,138.4500046,61.80370703,655.0783081,0.264,0.271,0.232,0.185,0.25,0.269,0.232,0.185,90,-0.838,0.7705,1.6085,15.4641691835517,0.126189038461538,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,8.33333,9.166665,0.493,0.039,1.762,1.311,-0.898,0.864,-0.655,0.656,"AZ",2000,0,2000,0,8,0,0.77,0.67,0.98,0,0,0,1.6085,1.762,1.311
"69","AZ",2001,0,10,0,1,0.558734238147736,0.532825992,4,676231,"5300000",26.766,0.70272005,-0.78651792,165.4300003,58.64051367,633.0474548,0.264,0.271,0.232,0.185,0.25,0.269,0.232,0.185,91,-0.8265,0.696,1.5225,15.4832173785224,0.127590754716981,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,5,9.166665,0.275,-0.38,1.507,1.429,-0.838,0.669,-0.729,0.7,"AZ",2000,1,2000,1,8,0,0.77,0.67,0.98,0.77,0.67,0.98,1.6085,1.762,1.311
"70","AZ",2002,0,10,0,1,0.557470977306366,0.532825992,5.90000009536743,696279,"5400000",27.154,0.70272005,-0.78651792,165.4300003,58.64051367,633.0474548,0.264,0.271,0.232,0.185,0.25,0.269,0.232,0.185,90,-0.837,0.696,1.533,15.5019095115345,0.128940555555556,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,5,9.166665,0.275,-0.18,1.507,1.424,-0.838,0.669,-0.724,0.7,"AZ",2000,1,2000,1,8,0,0.77,0.67,0.98,0.77,0.67,0.98,1.5225,1.507,1.429
"71","AZ",2003,1,15,6.66667,1,0.564577698707581,0.532825992,5.80000019073486,716327,"5500000",28.166,0.67418897,-1.0242803,208.7399979,56.14639844,517.3765717,0.264,0.271,0.232,0.185,0.25,0.269,0.232,0.232,91,-1.103,0.8,1.903,15.5202586502027,0.130241272727273,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,10.833335,9.166665,0.391,0.244,2.144,1.683,-1.349,0.795,-0.816,0.867,"AZ",2000,1,2000,1,8,0,0.77,0.67,0.98,0.77,0.67,0.98,1.533,1.507,1.424
"72","AZ",2004,1,15,6.66667,1,0.577191650867462,0.532825992,5.30000019073486,736375,"5700000",29.978,0.67418897,-1.0242803,208.7399979,56.14639844,517.3765717,0.264,0.271,0.232,0.185,0.25,0.269,0.232,0.232,89,-1.145,0.8,1.945,15.5559767328048,0.129188596491228,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,10.833335,9.166665,0.472,0.244,2.144,1.79,-1.349,0.795,-0.923,0.867,"AZ",2000,1,2000,1,8,0,0.77,0.67,0.98,0.77,0.67,0.98,1.903,2.144,1.683
"73","AZ",2005,1,13.33333,10,1,0.590745210647583,0.55275005,4.5,756423,"5800000",32.288,0.53134137,-0.82096553,204.4800034,52.75548242,555.7959595,0.264,0.271,0.232,0.185,0.25,0.269,0.232,0.232,90,-1.2105,0.9135,2.124,15.5733684755166,0.13041775862069,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,11.666665,9.166665,0.582,0.595,2.215,1.881,-1.296,0.919,-0.984,0.897,"AZ",2000,1,2000,1,8,0,0.77,0.67,0.98,0.77,0.67,0.98,1.945,2.144,1.79
"74","AZ",2006,1,15,10,1,0.597179532051086,0.55275005,4.80000019073486,776471,"6000000",34.705,0.53134137,-0.82096553,204.4800034,52.75548242,555.7959595,0.264,0.271,0.232,0.185,0.25,0.269,0.271,0.232,93,-1.254,0.9415,2.1955,15.6072700271923,0.129411833333333,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,12.5,9.166665,0.594,0.595,2.246,2.02,-1.296,0.95,-1.094,0.926,"AZ",2000,1,2000,1,8,0,0.77,0.67,0.98,0.77,0.67,0.98,2.124,2.215,1.881
"75","AZ",2007,1,5,6.66667,1,0.602489769458771,0.55275005,3.9,920767.6,"6200000",35.751,0.75218379,-0.52787507,234.3000031,49.5470332,883.3222351,0.264,0.271,0.232,0.185,0.25,0.269,0.271,0.232,90,-1.2965,0.9415,2.238,15.6400598500153,0.148510903225806,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,5.833335,9.166665,0.422,0.461,2.386,2.168,-1.436,0.95,-1.242,0.926,"AZ",2000,1,2000,1,8,0,0.77,0.67,0.98,0.77,0.67,0.98,2.1955,2.246,2.02
"76","AZ",2008,1,5,6.66667,1,0.602086842060089,0.55275005,6.2,816567,"6300000",35.717,0.75218379,-0.52787507,234.3000031,49.5470332,883.3222351,0.264,0.271,0.232,0.185,0.25,0.269,0.271,0.232,91,-1.3175,0.946,2.2635,15.6560601913618,0.12961380952381,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,5.833335,9.166665,0.422,0.581,2.393,2.178,-1.443,0.95,-1.242,0.936,"AZ",2000,1,2000,1,8,0,0.77,0.67,0.98,0.77,0.67,0.98,2.238,2.386,2.168
"77","AZ",2009,0,8.33333,10,0,0.60826587677002,0.543139007,9.9,836615,"6300000",33.746,0.88623285,-1.2280916,197.3799973,48.39366602,631.1329346,0.264,0.271,0.232,0.185,0.25,0.269,0.271,0.271,90,-1.436,0.95,2.386,15.6560601913618,0.132796031746032,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,9.166665,9.166665,0.639,0.591,2.443,2.255,-1.449,0.994,-1.324,0.931,"AZ",2000,1,2000,1,8,1,0.77,0.67,0.98,0.77,0.67,0.98,2.2635,2.393,2.178
"78","AZ",2010,0,8.33333,10,0,0.61789482831955,0.543139007,10.4,856663,"6408208",33.565,0.88623285,-1.2280916,197.3799973,48.39366602,631.1329346,0.264,0.271,0.232,0.185,0.25,0.269,0.271,0.271,96,-1.436,0.992,2.428,15.6730902266293,0.133682146397246,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,9.166665,9.166665,0.652,0.609,2.456,2.268,-1.449,1.007,-1.324,0.944,"AZ",2000,1,2000,1,8,1,0.77,0.67,0.98,0.77,0.67,0.98,2.386,2.443,2.255
"79","AZ",2011,0,16.66667,20,0,0.624225914478302,0.543139007,9.5,676231,"6468732",34.93,-0.11437357,-0.22817259,152.6500015,46.05952148,482.8122406,0.264,0.271,0.232,0.185,0.25,0.269,0.271,0.271,90,-1.473,1.058,2.531,15.6824906658173,0.104538416493371,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,18.333335,9.166665,0.811,0.888,2.535,2.508,-1.454,1.081,-1.488,1.02,"AZ",2000,1,2000,1,8,1,0.77,0.67,0.98,0.77,0.67,0.98,2.428,2.456,2.268
"80","AZ",2012,0,16.66667,20,0,0.622746825218201,0.543139007,8.3,696279,"6553262",36.096,-0.11437357,-0.22817259,152.6500015,46.05952148,482.8122406,0.264,0.271,0.232,0.185,0.25,0.269,0.264,0.271,95,-1.488,1.058,2.546,15.6954734989102,0.106249223669067,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,18.333335,9.166665,0.805,0.791,2.578,2.504,-1.473,1.105,-1.507,0.997,"AZ",2000,1,2000,1,8,1,0.77,0.67,0.98,0.77,0.67,0.98,2.531,2.535,2.508
"81","AZ",2013,0,10,6.6666667,0,0.619073033332825,0.546133802,7.7,716327,"6630799",36.605,0.05096994,-0.43451077,179.6299973,44.5710957,504.3405151,0.264,0.271,0.232,0.185,0.25,0.269,0.264,0.271,90,-1.436,1.202,2.638,15.7072358677215,0.10803026905204,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,8.33333335,9.166665,0.771,0.597,2.674,2.447,-1.411,1.263,-1.473,0.974,"AZ",2000,1,2000,1,8,1,0.77,0.67,0.98,0.77,0.67,0.98,2.546,2.578,2.504
"82","AZ",2014,0,10,8.6206897,0,0.62149903178215,0.546133802,6.8,921641,"6728783",38.127,0.05096994,-0.43451077,179.6299973,44.5710957,504.3405151,0.264,0.271,0.232,0.185,0.25,0.269,0.264,0.271,92,-1.436,1.22,2.656,15.7219048531737,0.136969939437785,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,9.31034485,9.166665,0.746,0.597,2.692,2.469,-1.429,1.263,-1.449,1.02,"AZ",2000,1,2000,1,8,1,0.77,0.67,0.98,0.77,0.67,0.98,2.638,2.674,2.447
"83","AZ",2016,0,10,10,0,0.621910136938095,0.546133802,5.4,901548,"6728577",40.546,0.05096994,-0.43451077,179.6299973,44.5710957,504.3405151,0.264,0.271,0.232,0.185,0.25,0.269,0.264,0.271,90,-1.422,1.221,2.643,15.7218742379565,0.1339879145323,0,0,0.185,8.33333,10,15.2264975316745,18.8,7.09999990463257,0.0955118048780488,0.565875828266144,44.70601563,138.4500046,504.2549744,10,9.166665,0.801,0.818,2.835,2.478,-1.589,1.246,-1.385,1.093,"AZ",2000,1,2000,1,8,1,0.77,0.67,0.98,0.77,0.67,0.98,2.656,2.692,2.469
"84","CA",1993,0,10,12.16216,1,0.600786626338959,0.414832712,9.89999961853027,7180454,"31000000",22.964,6.4945273,1.6471671,288,156.4710625,3909.58667,0.629,0.581,0.626,0.57,0.625,0.526,0.57,0.625,126,-1.3335,1.118,2.4515,17.2494977624494,0.231627548387097,1,0,0.57,10,12.16216,17.2494977624494,22.964,9.89999961853027,0.231627548387097,0.600786626338959,156.4710625,288,3909.58667,11.08108,11.08108,-0.968,-0.72,2.655,2.085,-1.377,1.278,-1.243,0.842,"CA",1996,0,1998,0,6,0,1.37,1.39,1.36,0,0,0,NA,NA,NA
"85","CA",1994,0,8.22785,7.89474,1,0.597561001777649,0.414832712,9.30000019073486,7420997,"31000000",23.535,6.4945273,1.6471671,288,156.4710625,3909.58667,0.629,0.581,0.626,0.57,0.625,0.526,0.57,0.625,126,-1.3335,1.118,2.4515,17.2494977624494,0.239387,1,0,0.57,10,12.16216,17.2494977624494,22.964,9.89999961853027,0.231627548387097,0.600786626338959,156.4710625,288,3909.58667,8.061295,11.08108,-0.968,-0.72,2.655,2.085,-1.377,1.278,-1.243,0.842,"CA",1996,0,1998,0,6,0,1.37,1.39,1.36,0,0,0,2.4515,2.655,2.085
